时间,MFI,MFI六日平均,收盘价,买入,卖出,累计涨幅
2012/7/25,46.68960878,38.57159696,2360.083,2,4.5,-2.2477
2012/7/26,39.01079626,34.59597059,2347.488,2,4.5,-2.787
2012/7/27,40.46988004,33.07057667,2349.108,2,4.5,-3.1317
2012/7/30,40.93686254,32.69316006,2335.793,2,4.5,-2.6315
2012/7/31,34.00137499,33.65681747,2332.922,2,4.5,-1.3775
2012/8/1,30.32105914,35.58655807,2358.651,2,4.5,-0.7211
2012/8/2,22.83585059,39.47849619,2334.882,2,4.5,-1.0592
2012/8/3,29.85843274,45.83589309,2353.737,2,4.5,0.282
2012/8/6,38.20538033,49.65096036,2385.611,2,4.5,1.5672
2012/8/7,46.71880703,51.81274982,2388.873,2,4.5,2.2707
2012/8/8,45.57981857,52.57251517,2389.795,2,4.5,2.4322
2012/8/9,53.67268791,53.618512,2411.7,2,4.5,2.2459
2012/8/10,60.98023196,53.4016665,2399.751,2,4.5,2.7581
2012/8/13,52.74883639,52.06109331,2351.931,2,4.5,-0.0421
2012/8/14,51.17611708,52.13922281,2357.016,2,4.5,-1.1801
2012/8/15,51.27739912,52.48593706,2331.615,2,4.5,-2.3945
2012/8/16,51.85579955,52.83110936,2319.67,2,4.5,-2.9454
2012/8/17,52.37161489,51.79410171,2313.476,2,4.5,-4.129
2012/8/20,52.93679285,49.33422549,2301.788,2,4.5,-4.1387
2012/8/21,53.21761339,45.47196088,2313.703,2,4.5,-1.6284
2012/8/22,53.25640257,40.31556058,2295.586,2,4.5,-2.6276
2012/8/23,53.34843292,33.85291872,2302.199,2,4.5,-1.2618
2012/8/24,45.63375365,28.44137419,2275.677,2,4.5,-1.9015
2012/8/27,37.61235757,25.77223887,2228.204,2,4.5,-3.7206
2012/8/28,29.76320516,24.4122122,2238.411,2,4.5,-2.7573
2012/8/29,22.27921162,24.28237872,2214.814,2,4.5,-4.3291
2012/8/30,14.48055139,26.48783731,2211.37,2,4.5,-3.7016
2012/8/31,20.87916574,32.2783018,2204.868,2,4.5,-4.2837
2012/9/3,29.61894174,37.48214484,2228.369,2,4.5,-2.0658
2012/9/4,29.45219753,41.00145672,2204.407,2,4.5,-1.055
2012/9/5,28.98420431,44.81345472,2199.875,2,4.5,-1.7187
2012/9/6,35.51196316,48.54748967,2217.823,2,4.5,0.1514
2012/9/7,49.22333833,52.51669842,2317.179,2,4.5,4.7868
2012/9/10,52.10222399,53.95543575,2326.666,2,4.5,5.4902
2012/9/11,50.73481299,54.84904627,2311.89,2,4.5,3.7892
2012/9/12,52.32418552,56.85842109,2320.071,2,4.5,5.2184
2012/9/13,51.38841401,57.70814848,2298.461,2,4.5,4.4926
2012/9/14,59.32721569,57.77032238,2315.542,2,4.5,4.4198
2012/9/17,57.85576231,57.39579014,2258.705,2,4.5,-2.5147
2012/9/18,57.46388707,58.05272253,2235.239,2,4.5,-3.963
2012/9/19,62.79106194,58.05209126,2246.236,2,4.5,-2.8359
2012/9/20,57.42254989,56.65540441,2195.951,2,4.5,-5.4284
2012/9/21,51.7614574,56.04019088,2199.063,2,4.5,-4.3553
2012/9/24,57.08002223,57.55558741,2215.516,2,4.5,-4.3502
2012/9/25,61.79735663,58.21543821,2210.154,2,4.5,-2.1376
2012/9/26,57.46009946,59.3057512,2184.891,2,4.5,-2.2417
2012/9/27,54.41094087,59.69638741,2251.717,2,4.5,0.3249
2012/9/28,53.73126866,60.80351319,2293.106,2,4.5,4.4016
2012/10/8,60.8538366,62.09412673,2270.054,2,4.5,3.2546
2012/10/9,61.03912705,62.18100147,2320.157,2,4.5,4.7135
2012/10/10,68.33923459,62.38044803,2324.117,2,4.5,5.1262
2012/10/11,59.80391668,62.63201873,2302.533,2,4.5,5.3405
2012/10/12,61.05369556,64.31086439,2304.531,2,4.5,2.3687
2012/10/15,61.47494991,65.85368989,2294.857,2,4.5,0.1108
2012/10/16,61.37508506,67.09326323,2298.162,2,4.5,1.2601
2012/10/17,62.23580639,67.09609015,2300.803,2,4.5,-0.8321
2012/10/18,69.84865878,65.44838568,2336.077,2,4.5,0.5303
2012/10/19,69.87699066,61.3876648,2332.47,2,4.5,1.3046
2012/10/22,70.31064855,56.02069419,2341.592,2,4.5,1.6089
2012/10/23,68.91238995,50.38411142,2312.077,2,4.5,0.7682
2012/10/24,61.39204656,46.22946412,2307.779,2,4.5,0.4383
2012/10/25,52.34957956,44.74703397,2291.239,2,4.5,-0.3933
2012/10/26,45.48433351,45.82950979,2247.907,2,4.5,-3.8176
2012/10/29,37.67516703,48.15115374,2235.854,2,4.5,-4.1994
2012/10/30,36.49115194,51.6710039,2239.882,2,4.5,-4.4103
2012/10/31,43.98450615,55.15050181,2254.82,2,4.5,-2.4829
2012/11/1,52.49746566,56.26059794,2297.884,2,4.5,-0.3871
2012/11/2,58.84443444,54.92203778,2306.774,2,4.5,0.7165
2012/11/5,59.41419722,53.66724772,2301.88,2,4.5,2.3955
2012/11/6,58.79426798,52.39661014,2292.206,2,4.5,2.5114
2012/11/7,57.36813941,51.55263921,2287.505,2,4.5,2.1261
2012/11/8,50.6450829,51.18869032,2245.405,2,4.5,-0.3812
2012/11/9,44.46610472,51.91096418,2240.924,2,4.5,-2.4907
2012/11/12,51.31569408,52.65076745,2251.848,2,4.5,-2.3901
2012/11/13,51.79037175,51.99634522,2212.44,2,4.5,-3.9279
2012/11/14,53.73044242,50.8346829,2223.11,2,4.5,-3.0253
2012/11/15,55.18444603,48.10059935,2193.623,2,4.5,-4.1466
2012/11/16,54.9787261,44.81264271,2177.24,2,4.5,-3.053
2012/11/19,48.90492433,41.79201683,2174.985,2,4.5,-2.957
2012/11/20,47.38916067,38.4316933,2164.881,2,4.5,-3.9091
2012/11/21,44.82039784,35.40982448,2194.896,2,4.5,-0.7726
2012/11/22,37.32594111,32.84602549,2177.546,2,4.5,-2.0454
2012/11/23,35.45670619,31.52565262,2192.676,2,4.5,-0.0242
2012/11/26,36.85497081,30.46439142,2175.599,2,4.5,-0.0562
2012/11/27,28.74298315,29.07630219,2150.638,2,4.5,-1.0999
2012/11/28,29.25794776,31.42267562,2129.161,2,4.5,-1.6339
2012/11/29,29.43760393,35.08030357,2115.676,2,4.5,-3.6537
2012/11/30,29.40370388,40.30485613,2139.661,2,4.5,-1.7295
2012/12/3,29.08913896,46.11291166,2108.85,2,4.5,-3.8643
2012/12/4,28.52643546,50.74916269,2131.473,2,4.5,-2.0127
2012/12/5,42.82122374,56.34318643,2207.878,2,4.5,2.7192
2012/12/6,51.20371545,58.59129095,2203.602,2,4.5,3.5241
2012/12/7,60.78491931,60.90260529,2246.757,2,4.5,6.1158
2012/12/10,64.25203708,62.76391055,2271.046,2,4.5,6.0632
2012/12/11,56.9066451,64.94130881,2258.5,2,4.5,6.9508
2012/12/12,62.09057791,69.02941168,2267.767,2,4.5,6.2883
2012/12/13,56.30985084,72.36958347,2242.635,2,4.5,1.5955
2012/12/14,65.07160149,77.43749571,2355.865,2,4.5,6.8382
2012/12/17,71.95275089,80.72210939,2366.7,2,4.5,5.3397
2012/12/18,77.31642666,82.91729893,2368.12,2,4.5,4.3186
2012/12/19,81.43526232,84.29127114,2371.109,2,4.5,4.9972
2012/12/20,82.13160862,84.9889489,2384.816,2,4.5,5.165
2012/12/21,86.71732428,85.57010782,2372.002,2,4.5,5.7359
2012/12/24,84.77928356,86.27218448,2381.217,2,4.5,1.0754
2012/12/25,85.12388812,87.38267752,2448.395,2,4.5,3.4367
2012/12/26,85.56025995,89.07466943,2457.619,2,4.5,3.7534
2012/12/27,85.62132886,89.50936108,2444.594,2,4.5,3.0972
2012/12/28,85.61856211,88.74318483,2480.049,2,4.5,3.9694
2012/12/31,90.92978424,87.94824389,2522.952,2,4.5,6.2366
2013/1/4,91.44224185,85.10741379,2524.409,2,4.5,5.9058
2013/1/7,95.27583955,82.31626452,2535.985,2,4.5,3.5432
2013/1/8,88.16840988,79.02759833,2525.33,2,4.5,2.7463
2013/1/9,81.02427135,76.41989298,2526.126,2,4.5,3.3078
2013/1/10,80.84891645,73.85365768,2530.569,2,4.5,2.0334
2013/1/11,73.88480365,71.36919035,2483.23,2,4.5,-1.5672
2013/1/14,74.69534627,70.12255523,2577.725,2,4.5,2.1804
2013/1/15,75.54384236,67.40682058,2595.856,2,4.5,2.4252
2013/1/16,72.52217779,64.52848957,2577.092,2,4.5,2.1226
2013/1/17,65.62685958,62.25098302,2552.758,2,4.5,1.1469
2013/1/18,65.94211248,60.18545977,2595.439,2,4.5,2.643
2013/1/21,66.40499288,59.21564526,2610.898,2,4.5,5.1093
2013/1/22,58.40093839,59.31173824,2596.898,2,4.5,0.7678
2013/1/23,58.27385627,60.89218949,2607.456,2,4.5,0.471
2013/1/24,58.85713855,63.55683528,2582.755,2,4.5,0.2465
2013/1/25,53.23372004,66.18152885,2571.674,2,4.5,0.7617
2013/1/28,60.12322543,69.86220582,2651.863,2,4.5,2.2079
2013/1/29,66.98155078,73.63329757,2675.866,2,4.5,2.5174
2013/1/30,67.88364585,77.14072962,2688.711,2,4.5,3.5336
2013/1/31,74.26173102,79.37665228,2686.882,2,4.5,3.059
2013/2/1,74.60529997,80.54576774,2743.324,2,4.5,6.107
2013/2/4,75.31778185,81.90483521,2748.028,2,4.5,6.7075
2013/2/5,82.74977596,82.14055766,2771.675,2,4.5,4.4498
2013/2/6,88.02614309,80.11391591,2775.844,2,4.5,3.6951
2013/2/7,81.29918181,76.8335989,2759.87,2,4.5,2.6396
2013/2/8,81.27642373,73.79839948,2771.725,2,4.5,3.1371
2013/2/18,82.7597048,70.52634587,2737.471,2,4.5,-0.1994
2013/2/19,76.73211659,65.84020729,2685.606,2,4.5,-2.2655
2013/2/20,70.58992542,61.93190289,2702.635,2,4.5,-2.4919
2013/2/21,68.34424106,58.91733212,2610.549,2,4.5,-6.0496
2013/2/22,63.08798526,55.86133989,2596.604,2,4.5,-6.0083
2013/2/25,61.64410209,51.97355356,2604.96,2,4.5,-6.116
2013/2/26,54.64287334,48.33637954,2567.595,2,4.5,-6.3146
2013/2/27,53.28229015,47.2814898,2594.677,2,4.5,-3.3652
2013/2/28,52.50250081,45.16993906,2673.327,2,4.5,-0.9681
2013/3/1,50.00828771,43.31534766,2668.836,2,4.5,2.2712
2013/3/4,39.76126727,42.08377689,2545.715,2,4.5,-1.8079
2013/3/5,39.82105796,42.56906367,2622.807,2,4.5,0.8986
2013/3/6,48.31353488,43.36080371,2650.202,2,4.5,3.3775
2013/3/7,40.61298577,42.83701509,2619.479,2,4.5,1.1634
2013/3/8,41.3749524,43.82444907,2606.927,2,4.5,-2.347
2013/3/11,42.61886304,44.84743054,2592.372,2,4.5,-2.7373
2013/3/12,42.67298801,45.57562417,2555.615,2,4.5,0.4581
2013/3/13,44.57149818,46.30846163,2527.486,2,4.5,-3.6709
2013/3/14,45.17080315,46.68099898,2534.273,2,4.5,-4.4469
2013/3/15,46.53758964,48.34115425,2539.873,2,4.5,-3.0666
2013/3/18,47.51284124,49.51205534,2502.493,2,4.5,-4.0591
2013/3/19,46.98802481,49.06056062,2525.097,2,4.5,-2.5975
2013/3/20,47.07001278,50.11655693,2610.174,2,4.5,2.1897
2013/3/21,46.80672223,50.91144678,2614.988,2,4.5,3.4748
2013/3/22,55.13173483,51.75513633,2618.308,2,4.5,3.3333
2013/3/25,53.56299615,51.46753365,2613.097,2,4.5,2.9133
2013/3/26,44.80387291,52.48902415,2575.05,2,4.5,2.929
2013/3/27,53.32400269,55.00212006,2583.53,2,4.5,2.355
2013/3/28,51.83935187,54.84852044,2499.302,2,4.5,-4.2745
2013/3/29,51.86885952,56.03964257,2495.083,2,4.5,-4.6277
2013/4/1,53.40611874,56.23730441,2493.187,2,4.5,-4.8307
2013/4/2,59.69193917,55.67942276,2486.391,2,4.5,-4.9043
2013/4/3,59.88244838,52.85184201,2483.547,2,4.5,-3.5627
2013/4/8,52.40240498,48.82243395,2472.299,2,4.5,-4.3449
2013/4/9,58.98608465,45.96942107,2489.43,2,4.5,-0.3918
2013/4/10,53.05483057,43.20737782,2485.309,2,4.5,-0.3885
2013/4/11,50.0588288,41.20709212,2477.876,2,4.5,-0.6116
2013/4/12,42.72645467,41.6429417,2462.112,2,4.5,-0.9752
2013/4/15,35.70600002,44.65600355,2436.818,2,4.5,-1.8881
2013/4/16,35.28432773,48.65841283,2459.592,2,4.5,-0.5006
2013/4/17,42.41382516,52.79648509,2458.473,2,4.5,-1.239
2013/4/18,41.05311634,55.54855459,2464.851,2,4.5,-0.8141
2013/4/19,52.67392632,58.60842273,2533.827,2,4.5,2.2834
2013/4/22,60.80482574,58.62363666,2530.67,2,4.5,2.795
2013/4/23,59.72045571,58.49806496,2449.471,2,4.5,0.6137
2013/4/24,60.11276126,58.7115581,2495.579,2,4.5,1.5615
2013/4/25,58.92624221,59.83522424,2467.875,2,4.5,0.4969
2013/4/26,59.41232513,62.21799321,2447.306,2,4.5,-0.596
2013/5/2,52.76520992,63.28915781,2449.639,2,4.5,-3.2991
2013/5/3,60.05139553,65.50792212,2492.912,2,4.5,-1.408
2013/5/6,61.00141454,65.48348209,2525.983,2,4.5,3.1272
2013/5/7,66.85475809,63.97612878,2529.938,2,4.5,1.4014
2013/5/8,73.22285607,61.29746462,2542.798,2,4.5,3.0198
2013/5/9,65.83931272,58.94630825,2527.794,2,4.5,3.2632
2013/5/10,66.07779578,58.00879248,2540.836,2,4.5,3.6838
2013/5/13,59.90475533,58.45713127,2530.768,2,4.5,1.5211
2013/5/14,51.95729472,59.56167211,2493.338,2,4.5,-1.2845
2013/5/15,50.7827731,63.03636736,2506.925,2,4.5,-0.8962
2013/5/16,59.11591785,65.2511532,2552.709,2,4.5,0.4218
2013/5/17,60.2142181,64.96101696,2592.048,2,4.5,2.553
2013/5/20,68.76782856,64.57631939,2609.607,2,4.5,2.7145
2013/5/21,66.53200036,62.96705509,2614.853,2,4.5,3.3117
2013/5/22,72.80546618,62.91176167,2618.034,2,4.5,4.9124
2013/5/23,64.07148818,60.73416527,2582.849,2,4.5,3.0236
2013/5/24,57.37510041,59.90828603,2597.228,2,4.5,1.754
2013/5/27,57.90603264,60.12719014,2599.587,2,4.5,0.3037
2013/5/28,59.1122428,59.33923429,2644.359,2,4.5,1.3486
2013/5/29,66.20023984,57.40879342,2642.561,2,4.5,1.0796
2013/5/30,59.73988773,53.13955231,2634.323,2,4.5,0.6462
2013/5/31,59.11621275,48.60660656,2606.426,2,4.5,0.9311
2013/6/3,58.68852507,44.2194648,2602.623,2,4.5,0.2285
2013/6/4,53.17829758,39.62197432,2565.666,2,4.5,-1.2823
2013/6/5,47.52959753,36.16969391,2560.539,2,4.5,-3.2044
2013/6/6,40.58479319,34.63871627,2527.845,2,4.5,-4.4132
2013/6/7,32.54221326,33.09735386,2484.16,2,4.5,-5.8297
2013/6/13,32.79336215,31.36204096,2399.937,2,4.5,-8.1611
2013/6/14,31.10358219,27.98394694,2416.771,2,4.5,-7.3138
2013/6/17,32.46461518,24.88032577,2403.839,2,4.5,-6.4289
2013/6/18,38.34373165,21.48583106,2418.745,2,4.5,-5.609
2013/6/19,31.33661872,18.45546041,2400.765,2,4.5,-5.0756
2013/6/20,22.13033586,17.90770617,2321.466,2,4.5,-6.6505
2013/6/21,12.52479808,20.11800928,2317.394,2,4.5,-3.4355
2013/6/24,12.48185515,24.93273756,2171.21,2,4.5,-10.445
2013/6/25,12.09764689,30.8771434,2165.421,2,4.5,-10.1765
2013/6/26,20.16150778,36.97485268,2168.297,2,4.5,-10.6638
2013/6/27,28.05009327,41.83213508,2160.735,2,4.5,-10.2692
2013/6/28,35.3921545,46.38255509,2200.639,2,4.5,-5.1193
2013/7/1,41.41316775,48.79144588,2213.317,2,4.5,-4.3678
2013/7/2,48.14829018,50.35537837,2221.984,2,4.5,2.3319
2013/7/3,48.68390259,51.83659489,2203.828,2,4.5,1.7814
2013/7/4,49.3052022,54.71018399,2221.979,2,4.5,2.4722
2013/7/5,55.35261334,57.41256971,2226.849,2,4.5,3.0402
2013/7/8,49.84549919,60.66914788,2163.619,2,4.5,-1.646
2013/7/9,50.79676271,63.66348454,2162.669,2,4.5,-2.266
2013/7/10,57.03558932,65.30128173,2224.065,2,4.5,0.1813
2013/7/11,65.92543719,64.76468783,2326.688,2,4.5,5.6126
2013/7/12,65.51951648,61.65820906,2275.373,2,4.5,2.5835
2013/7/15,74.89208236,57.63875175,2307.297,2,4.5,3.7673
2013/7/16,67.81151916,53.26459568,2317.848,2,4.5,7.064
2013/7/17,60.62354583,48.86006888,2282.836,2,4.5,5.5974
2013/7/18,53.81602596,45.69587611,2245.328,2,4.5,1.1155
2013/7/19,47.28656458,43.69939353,2190.478,2,4.5,-5.9416
2013/7/22,41.40277261,42.69817244,2202.189,2,4.5,-3.2015
2013/7/23,48.64714592,42.61657502,2265.845,2,4.5,-1.7139
2013/7/24,41.38435837,40.43202907,2249.151,2,4.5,-2.908
2013/7/25,41.6383892,40.85389201,2237.683,2,4.5,-1.9074
2013/7/26,41.83713051,41.0621144,2224.008,2,4.5,-0.8755
2013/7/29,41.27923806,42.44310147,2175.97,2,4.5,-0.5926
2013/7/30,40.91318808,45.33728666,2189.388,2,4.5,-0.5106
2013/7/31,35.53987018,49.53754031,2193.021,2,4.5,-3.2353
2013/8/1,43.91553604,54.83571941,2245.364,2,4.5,-0.1117
2013/8/2,42.88772351,59.82933932,2247.263,2,4.5,0.4828
2013/8/5,50.12305294,65.12525254,2278.329,2,4.5,2.4763
2013/8/6,58.64434922,70.56117448,2293.641,2,4.5,5.3084
2013/8/7,66.11470997,74.62097528,2280.623,2,4.5,4.1242
2013/8/8,67.32894481,77.19890698,2276.782,2,4.5,3.7899
2013/8/9,73.87725549,80.67803353,2286.01,2,4.5,1.8084
2013/8/12,74.66320278,81.88805993,2352.794,2,4.5,4.6452
2013/8/13,82.73858458,83.05121058,2359.068,2,4.5,3.5295
2013/8/14,83.00315404,81.95189049,2349.08,2,4.5,2.434
2013/8/15,81.58230021,80.79233519,2321.576,2,4.5,1.8308
2013/8/16,88.20370407,78.81620815,2304.144,2,4.5,1.2483
2013/8/19,81.13741388,75.72546176,2331.43,2,4.5,2.0272
2013/8/20,81.64210668,73.78418553,2312.465,2,4.5,-1.7076
2013/8/21,76.14266404,71.34797214,2308.589,2,4.5,-2.1419
2013/8/22,76.04582225,68.79655282,2303.932,2,4.5,-1.9202
2013/8/23,69.72553802,64.79566619,2286.929,2,4.5,-1.4874
2013/8/26,69.65922571,60.57968163,2335.616,2,4.5,1.3924
2013/8/27,69.48975651,56.41149949,2340.881,2,4.5,0.4336
2013/8/28,67.0248263,53.39805302,2328.056,2,4.5,0.6991
2013/8/29,60.83414816,49.27866222,2318.311,2,4.5,0.4481
2013/8/30,52.04050243,47.40509376,2313.91,2,4.5,0.46
2013/9/2,44.42963065,47.63694013,2320.344,2,4.5,1.4761
2013/9/3,44.6501329,50.60319577,2354.502,2,4.5,0.8193
2013/9/4,51.40907768,54.12031579,2350.699,2,4.5,0.4324
2013/9/5,42.30848152,57.66906056,2341.735,2,4.5,0.599
2013/9/6,49.5927374,61.52927949,2357.782,2,4.5,1.7029
2013/9/9,53.43158062,63.10701331,2440.609,2,4.5,5.4056
2013/9/10,62.22716451,63.94614567,2474.894,2,4.5,6.5323
2013/9/11,65.752853,63.26766602,2482.889,2,4.5,5.3832
2013/9/12,72.70154632,62.94334316,2507.455,2,4.5,6.5341
2013/9/13,65.46979511,61.29841283,2488.902,2,4.5,6.1755
2013/9/16,59.05914028,59.90268412,2478.39,2,4.5,5.0678
2013/9/17,58.46637479,58.67615349,2427.322,2,4.5,-0.5056
2013/9/18,58.15628659,57.52419487,2432.51,2,4.5,-1.6967
2013/9/23,63.80691584,56.35913161,2472.288,2,4.5,-0.3844
2013/9/24,62.83196437,53.88529052,2443.885,2,4.5,-2.5227
2013/9/25,57.09542281,51.07004684,2429.03,2,4.5,-2.3906
2013/9/26,51.69995652,47.4577619,2384.443,2,4.5,-3.8038
2013/9/27,51.55462306,44.25956933,2394.971,2,4.5,-1.3018
2013/9/30,51.16590703,42.54614863,2409.037,2,4.5,-0.9282
2013/10/8,48.96386933,40.9970955,2441.811,2,4.5,-1.203
2013/10/9,45.9405023,39.88079783,2453.583,2,4.5,0.428
2013/10/10,35.42171315,39.26832344,2429.317,2,4.5,0.0468
2013/10/11,32.51080109,40.23406792,2468.508,2,4.5,3.4957
2013/10/14,41.27409889,43.01064288,2472.542,2,4.5,3.2176
2013/10/15,41.87158821,44.32101111,2467.517,2,4.5,2.4271
2013/10/16,42.26608336,45.48424132,2421.371,2,4.5,-0.8035
2013/10/17,42.26565593,46.58892239,2413.33,2,4.5,-1.6177
2013/10/18,41.21618006,46.73685197,2426.054,2,4.5,-0.1015
2013/10/21,49.17025082,45.97348137,2471.322,2,4.5,0.1511
2013/10/22,49.1363083,44.13116823,2445.891,2,4.5,-1.0413
2013/10/23,48.85096944,43.58495703,2418.491,2,4.5,-1.9583
2013/10/24,48.89416979,41.81461876,2400.511,2,4.5,-0.8316
2013/10/25,43.15323343,39.66835603,2368.559,2,4.5,-1.8305
2013/10/28,36.63595641,39.48575804,2365.954,2,4.5,-2.4677
2013/10/29,38.116372,40.57899271,2372.053,2,4.5,-4.0758
2013/10/30,45.85904111,41.48719954,2407.471,2,4.5,-1.5537
2013/10/31,38.2289398,40.18659256,2373.718,2,4.5,-1.8355
2013/11/1,36.01659345,38.94521622,2384.96,2,4.5,-0.6185
2013/11/4,42.05764548,38.33146517,2380.454,2,4.5,0.5236
2013/11/5,43.19536444,37.88096221,2383.769,2,4.5,0.7729
2013/11/6,43.56561296,37.29368966,2353.568,2,4.5,-0.7518
2013/11/7,38.05539921,36.8043341,2340.552,2,4.5,-2.7979
2013/11/8,30.78068179,38.60471385,2307.945,2,4.5,-2.789
2013/11/11,32.33408713,41.66341418,2315.889,2,4.5,-2.9184
2013/11/12,39.35462773,44.34367236,2340,2,4.5,-1.6884
2013/11/13,39.67172915,47.28983673,2288.116,2,4.5,-4.045
2013/11/14,40.62947959,48.79376816,2304.501,2,4.5,-2.062
2013/11/15,48.85767774,50.35108948,2350.734,2,4.5,0.4972
2013/11/18,49.13288372,50.49590914,2428.903,2,4.5,5.2156
2013/11/19,48.41563622,50.62886389,2412.163,2,4.5,4.1822
2013/11/20,57.03161396,51.99030256,2424.85,2,4.5,3.6671
2013/11/21,48.69531775,53.06129254,2409.989,2,4.5,5.2715
2013/11/22,49.97340746,56.34666216,2397.962,2,4.5,4.0564
2013/11/25,49.72659572,57.91753787,2388.629,2,4.5,1.661
2013/11/26,49.93061223,60.49560802,2387.416,2,4.5,-1.7151
2013/11/27,56.58426824,64.07434317,2414.481,2,4.5,0.1078
2013/11/28,63.45755383,66.52599673,2439.53,2,4.5,0.6192
2013/11/29,68.40753546,66.64293082,2438.944,2,4.5,1.2081
2013/12/2,59.39866171,64.93599165,2418.788,2,4.5,0.8807
2013/12/3,65.19501668,63.65960988,2442.784,2,4.5,2.262
2013/12/4,71.40302312,61.5712692,2475.135,2,4.5,3.6371
2013/12/5,71.29418957,57.46346028,2468.197,2,4.5,2.2231
2013/12/6,64.15915839,53.48258183,2452.287,2,4.5,0.5411
2013/12/9,58.16590046,50.65140991,2450.872,2,4.5,0.5074
2013/12/10,51.74037103,47.79352819,2453.322,2,4.5,1.4338
2013/12/11,52.6649726,44.7843063,2412.763,2,4.5,-1.2115
2013/12/12,46.75616963,40.6073449,2410.015,2,4.5,-2.6497
2013/12/13,47.40891885,37.71900221,2406.639,2,4.5,-2.5095
2013/12/16,47.17212691,33.43447039,2367.923,2,4.5,-3.4736
2013/12/17,41.01861014,28.16960436,2356.376,2,4.5,-3.9035
2013/12/18,33.68503967,23.22455984,2357.226,2,4.5,-3.9674
2013/12/19,27.60320418,19.55011647,2332.41,2,4.5,-3.367
2013/12/20,29.42611351,18.07692901,2278.136,2,4.5,-5.58
2013/12/23,21.70172796,17.49379925,2284.602,2,4.5,-5.1561
2013/12/24,15.58293069,19.60059097,2288.248,2,4.5,-3.3878
2013/12/25,11.34834301,23.84480449,2305.11,2,4.5,-2.1633
2013/12/26,11.63837947,28.739242,2265.334,2,4.5,-3.925
2013/12/27,18.76407943,33.60423096,2303.478,2,4.5,-1.1884
2013/12/30,25.92733491,37.35085272,2299.458,2,4.5,0.964
2013/12/31,34.34247832,40.97497233,2330.026,2,4.5,2.0096
2014/1/2,41.04821178,43.1381124,2321.978,2,4.5,1.5046
2014/1/3,40.71496806,44.32856322,2290.779,2,4.5,-0.5759
2014/1/6,40.82831323,45.54365896,2238.637,2,4.5,-1.1265
2014/1/7,41.24381001,46.81594477,2238.001,2,4.5,-2.8387
2014/1/8,47.67205257,48.05460745,2241.911,2,4.5,-2.4895
2014/1/9,47.32131874,49.38627217,2222.221,2,4.5,-4.6972
2014/1/10,48.19091669,49.61312732,2204.851,2,4.5,-5.1335
2014/1/13,48.00554254,48.67279457,2193.679,2,4.5,-4.2966
2014/1/14,48.46202811,47.50321599,2212.846,2,4.5,-1.1467
2014/1/15,48.67578605,46.57146015,2208.941,2,4.5,-1.2948
2014/1/16,55.6620409,46.94228793,2211.844,2,4.5,-1.3381
2014/1/17,48.68244962,47.62577082,2178.488,2,4.5,-1.9679
2014/1/20,42.54892022,49.12522969,2165.993,2,4.5,-1.7598
2014/1/21,40.98807102,50.48550631,2187.41,2,4.5,-0.2643
2014/1/22,42.87149309,53.29239926,2243.796,2,4.5,1.4398
2014/1/23,50.90075273,55.92238759,2231.889,2,4.5,1.0856
2014/1/24,59.76293824,57.20948549,2245.678,2,4.5,1.572
2014/1/27,57.67920282,57.29412741,2215.919,2,4.5,1.7549
2014/1/28,50.71057996,58.15455694,2219.855,2,4.5,2.5061
2014/1/29,57.82942869,60.37128009,2227.781,2,4.5,1.8744
2014/1/30,58.65142309,62.64897606,2202.45,2,4.5,-1.8405
2014/2/7,58.62334017,65.65056607,2212.483,2,4.5,-0.8543
2014/2/10,60.27078974,68.86135003,2267.534,2,4.5,1.0161
2014/2/11,62.84178,70.37193945,2285.562,2,4.5,3.1363
2014/2/12,64.01091884,71.67950256,2291.246,2,4.5,3.2074
2014/2/13,71.49560452,73.00892559,2279.554,2,4.5,2.34
2014/2/14,76.66096314,73.00765964,2295.575,2,4.5,4.1799
2014/2/17,77.88804397,71.76999646,2311.647,2,4.5,4.4245
2014/2/18,69.33432623,69.21443993,2282.442,2,4.5,0.6729
2014/2/19,70.68715868,67.80668115,2308.656,2,4.5,1.0264
2014/2/20,71.987457,67.03706523,2287.436,2,4.5,-0.1414
2014/2/21,71.4880088,66.00715553,2264.294,2,4.5,-0.6428
2014/2/24,69.23498411,64.96123493,2214.509,2,4.5,-3.5443
2014/2/25,62.55470475,63.27034596,2157.909,2,4.5,-6.8003
2014/2/26,60.88777359,61.61251246,2163.405,2,4.5,-5.2822
2014/2/27,66.06946314,59.26169455,2154.108,2,4.5,-6.8604
2014/2/28,65.80799881,55.82707141,2178.971,2,4.5,-4.7871
2014/3/3,65.21248516,52.58318296,2190.37,2,4.5,-3.2523
2014/3/4,59.08965033,48.18668996,2184.273,2,4.5,-1.332
2014/3/5,52.60770372,44.37759019,2163.976,2,4.5,0.2947
2014/3/6,46.78286616,42.80740445,2173.634,2,4.5,0.4863
2014/3/7,45.4617243,42.44980925,2168.358,2,4.5,0.6733
2014/3/10,46.34466811,43.52685914,2097.787,2,4.5,-3.7355
2014/3/11,38.83352713,45.63286826,2108.661,2,4.5,-3.7402
2014/3/12,36.23505175,47.69167411,2114.134,2,4.5,-3.2023
2014/3/13,43.18658924,48.87017275,2140.333,2,4.5,-1.0339
2014/3/14,44.63729496,49.09217366,2122.836,2,4.5,-2.2977
